airline,src,dst,routeId,date,name_src,city_src,country_src,src_lng,src_lat,airportId_src,Covid confirmed cases_src,Monkeypox confirmed cases_src,name_dst,city_dst,country_dst,dst_lng,dst_lat,airportId_dst,Covid confirmed cases_dst,Monkeypox confirmed cases_dst,airline_name,airline_country,airlineId,flow count
3,3038,3276,10576,2022-04-21 00:00:00,Sam Neua,Sam Neua,Laos,104.066583,20.418358,3038,203545.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Southwest Airlines,United States,3,1
2,3648,3926,16700,2022-04-21 00:00:00,Key West Nas,Key West,United States,-81.688889,24.575834,3648,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,easyJet,United Kingdom,2,1
4,3155,3295,2772,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,China Eastern Airlines,China,4,1
5,575,3307,3620,2022-04-21 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Air China,China,5,1
4,418,3307,2663,2022-04-21 00:00:00,Helsinki Malmi,Helsinki,Finland,25.042828,60.254558,418,1000472.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,4011,3286,4051,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Air China,China,5,1
5,3925,3297,4341,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Jiangbei,Chongqing,China,106.641678,29.719217,3297,1927327.0,,Air China,China,5,1
3,6988,3293,9868,2022-04-21 00:00:00,Twelve Apostles Heliport,Princetown,Australia,143.104444,-38.665833,6988,,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,3786,3276,3645,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Air China,China,5,1
3,2996,3292,9778,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,Southwest Airlines,United States,3,1
4,3222,3298,3234,2022-04-21 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1174390.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
3,5214,5230,10108,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Bailian Airport,Liuzhou,China,109.391,24.2075,5230,1927327.0,,Southwest Airlines,United States,3,1
4,7875,3298,2591,2022-04-21 00:00:00,Delft Central,Delft,Netherlands,4.356667,52.006667,7875,8212818.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
3,3268,3307,10219,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3268,3276,3093,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,China Eastern Airlines,China,4,1
4,2290,3307,3195,2022-04-21 00:00:00,Misawa Ab,Misawa,Japan,141.368364,40.703222,2290,7531317.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
3,4034,3282,10414,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Southwest Airlines,United States,3,1
5,4034,3278,4559,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,Air China,China,5,1
3,4221,3293,10055,2022-04-21 00:00:00,Ust-Ilimsk,Ust Ilimsk,Russia,102.566,58.135,4221,17846818.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,3155,3306,4171,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
4,3268,5218,3045,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,China Eastern Airlines,China,4,1
3,3095,3289,9797,2022-04-21 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,4128038.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,Southwest Airlines,United States,3,1
3,3988,3298,10025,2022-04-21 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,64524.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Southwest Airlines,United States,3,1
3,3268,3295,10232,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,Southwest Airlines,United States,3,1
4,3182,3286,2428,2022-04-21 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,6042595.0,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,China Eastern Airlines,China,4,1
5,4221,3306,4354,2022-04-21 00:00:00,Ust-Ilimsk,Ust Ilimsk,Russia,102.566,58.135,4221,17846818.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
5,2996,3273,4118,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,4034,3273,4558,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,1107,3273,2378,2022-04-21 00:00:00,Abu Simbel,Abu Simbel,Egypt,31.611722,22.375953,1107,515645.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,China Eastern Airlines,China,4,1
3,6988,3293,9868,2022-04-21 00:00:00,Twelve Apostles Heliport,Princetown,Australia,143.104444,-38.665833,6988,,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,4267,3272,3827,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Binhai,Tianjin,China,117.346183,39.124353,3272,1927327.0,,Air China,China,5,1
3,2220,3290,10521,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,Southwest Airlines,United States,3,1
3,5214,5529,10099,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Huanghua Intl,Changsha,China,113.219633,28.189158,5529,1927327.0,,Southwest Airlines,United States,3,1
5,3268,3290,4481,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,Air China,China,5,1
9,3653,3926,1791,2022-04-21 00:00:00,Denver Intl,Denver,United States,-104.673178,39.861656,3653,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,United Airlines,United States,9,1
5,2309,3277,3839,2022-04-21 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
4,2219,3271,3373,2022-04-21 00:00:00,Pingtung North,Pingtung,Taiwan,120.482,22.700239,2219,,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,China Eastern Airlines,China,4,1
3,2309,5265,9592,2022-04-21 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,Southwest Airlines,United States,3,1
4,4034,3298,3215,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
4,3268,5218,3045,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,China Eastern Airlines,China,4,1
3,3385,3307,9995,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,4195,3282,3988,2022-04-21 00:00:00,Kaieteur,Kaieteur,Guyana,-59.483,5.167,4195,63399.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Air China,China,5,1
3,2220,4039,10530,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Luoyang Airport,Luoyang,China,112.28,34.41,4039,1927327.0,,Southwest Airlines,United States,3,1
4,4011,3291,2657,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,China Eastern Airlines,China,4,1
5,3922,3288,4627,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Changbei Intl,Nanchang,China,115.9,28.865,3288,1927327.0,,Air China,China,5,1
3,6978,3294,9729,2022-04-21 00:00:00,Yarram,Yarram,Australia,146.75,-38.56,6978,5613341.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
5,2996,5227,4120,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Dayong Airport,Dayong,China,110.443,29.1028,5227,1927327.0,,Air China,China,5,1
4,4846,3271,3000,2022-04-21 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,6090520.0,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,China Eastern Airlines,China,4,1
3,3268,3289,10200,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,Southwest Airlines,United States,3,1
5,2220,3275,4741,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Huanghua,Changcha,China,113.219633,28.189158,3275,1927327.0,,Air China,China,5,1
5,2996,4189,4123,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,1927327.0,,Air China,China,5,1
4,3268,5228,3146,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Meixian Airport,Meixian,China,116.133,24.35,5228,1927327.0,,China Eastern Airlines,China,4,1
5,4267,3289,3815,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,Air China,China,5,1
4,3155,3289,2766,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
3,5214,3274,10079,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Southwest Airlines,United States,3,1
3,3828,3285,9563,2022-04-21 00:00:00,Chiang Mai Intl,Chiang Mai,Thailand,98.962644,18.766847,3828,4128038.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
4,3268,5270,3026,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Qamdo Bangda Airport,Bangda,China,97.1083,30.5536,5270,1927327.0,,China Eastern Airlines,China,4,1
5,3976,3272,4185,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Binhai,Tianjin,China,117.346183,39.124353,3272,1927327.0,,Air China,China,5,1
3,2954,3307,10348,2022-04-21 00:00:00,Phnom Penh Intl,Phnom-penh,Cambodia,104.844139,11.546556,2954,136146.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3395,3307,2621,2022-04-21 00:00:00,Lafayette Rgnl,Lafayette,United States,-91.987611,30.205278,3395,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
3,2996,5266,9796,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Wenzhou Yongqiang Airport,Wenzhou,China,120.852,27.9122,5266,,,Southwest Airlines,United States,3,1
3,3976,3291,9837,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
3,3999,3307,10513,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,4038,3294,10032,2022-04-21 00:00:00,Petersburg James A. Johnson,Petersburg,United States,-132.945278,56.801667,4038,,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
3,5214,3298,10080,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Southwest Airlines,United States,3,1
5,3925,3285,4340,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Air China,China,5,1
7,3478,3307,6773,2022-04-21 00:00:00,Miami Intl,Miami,United States,-80.290556,25.79325,3478,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,US Airways,United States,7,1
5,3976,5218,4182,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,Air China,China,5,1
8,3451,3926,12881,2022-04-21 00:00:00,Page Fld,Fort Myers,United States,-81.86325,26.586611,3451,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,Delta Air Lines,United States,8,1
4,3268,5228,3146,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Meixian Airport,Meixian,China,116.133,24.35,5228,1927327.0,,China Eastern Airlines,China,4,1
4,4011,3288,2655,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Changbei Intl,Nanchang,China,115.9,28.865,3288,1927327.0,,China Eastern Airlines,China,4,1
5,3265,3273,4621,2022-04-21 00:00:00,Richmond,Richmond,Australia,150.780833,-33.600556,3265,5613341.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3999,3306,3342,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,China Eastern Airlines,China,4,1
5,2996,3273,4118,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,2223,3293,2993,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,China Eastern Airlines,China,4,1
4,3268,3279,3127,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,China Eastern Airlines,China,4,1
5,3039,5259,4360,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Shubuling Airport,Linyi,China,118.412,35.0461,5259,1927327.0,,Air China,China,5,1
3,3999,3307,10513,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,3268,3294,4486,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Air China,China,5,1
4,3925,3298,2902,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
4,3268,3274,3021,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,China Eastern Airlines,China,4,1
5,4011,3279,4050,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
3,2248,3293,9718,2022-04-21 00:00:00,Fukue,Fukue,Japan,128.832808,32.666269,2248,7531317.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,3925,3297,4341,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Jiangbei,Chongqing,China,106.641678,29.719217,3297,1927327.0,,Air China,China,5,1
5,3268,5287,4500,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Qiqihar Sanjiazi Airport,Qiqihar,China,123.918131,47.239628,5287,1927327.0,,Air China,China,5,1
5,2309,3278,3833,2022-04-21 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,Air China,China,5,1
3,4188,3307,9870,2022-04-21 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,4128038.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,3210,3307,4278,2022-04-21 00:00:00,Sultan Ismail,Johor Bahru,Malaysia,103.669619,1.641308,3210,4415101.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Air China,China,5,1
5,3999,5302,4726,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Zhangxiao,Yuncheng,China,110.993,35.018,5302,1927327.0,,Air China,China,5,1
5,6094,3273,4116,2022-04-21 00:00:00,Assumption Island,Assumption Island,Seychelles,46.5067,-9.7422,6094,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,3999,3307,10513,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3999,3287,3349,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Gaoqi,Xiamen,China,118.127739,24.544036,3287,,,China Eastern Airlines,China,4,1
4,3268,5253,3062,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Ganzhou Airport,Ganzhou,China,114.912,25.8258,5253,1927327.0,,China Eastern Airlines,China,4,1
5,3999,3274,4718,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
3,3976,3302,9841,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Southwest Airlines,United States,3,1
3,2996,3295,9795,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,Southwest Airlines,United States,3,1
3,575,3307,9518,2022-04-21 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3155,3271,2770,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,China Eastern Airlines,China,4,1
5,3951,3273,4375,2022-04-21 00:00:00,Franklin,Franklin,United States,-79.860362,41.377874,3951,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,5538,3273,4712,2022-04-21 00:00:00,Branson LLC,Branson,United States,-93.200556,36.531994,5538,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,3268,3290,10216,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,Southwest Airlines,United States,3,1
3,3922,3291,10450,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
3,3265,3291,10443,2022-04-21 00:00:00,Richmond,Richmond,Australia,150.780833,-33.600556,3265,5613341.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
5,6094,3273,4116,2022-04-21 00:00:00,Assumption Island,Assumption Island,Seychelles,46.5067,-9.7422,6094,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3999,3302,3359,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,China Eastern Airlines,China,4,1
5,3155,3278,4168,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,Air China,China,5,1
3,3222,3307,10421,2022-04-21 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1174390.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3039,3276,2926,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,China Eastern Airlines,China,4,1
3,2996,3291,9787,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
