origin,destination,lon_origin,lat_origin,lon_destination,lat_destination,name_origin,name_destination,cases_origin,cases_destination,flow value,index_right,pop_est,continent,name,iso_a3,gdp_md_est
1159113971,1159115965,72.9878190922305,31.362743548086222,117.30419701588772,31.77985767957784,Faisalabad Int'l,Hefei-Luogang,74,68,6,139,1397715000.0,Asia,China,CHN,14342903
1159113991,1159115965,73.3163595376585,54.95764829340594,117.30419701588772,31.77985767957784,Omsk Tsentralny,Hefei-Luogang,84,68,78,139,1397715000.0,Asia,China,CHN,14342903
1159114013,1159115965,82.66715245258652,55.00958471362636,117.30419701588772,31.77985767957784,Novosibirsk Tolmachev,Hefei-Luogang,55,68,49,139,1397715000.0,Asia,China,CHN,14342903
1159114037,1159115965,35.30187285752786,47.873263557902284,117.30419701588772,31.77985767957784,Zaporozhye Int'l,Hefei-Luogang,27,68,9,139,1397715000.0,Asia,China,CHN,14342903
1159114047,1159115965,101.44656929844086,0.4646008729985052,117.30419701588772,31.77985767957784,Simpang Tiga,Hefei-Luogang,95,68,2,139,1397715000.0,Asia,China,CHN,14342903
1159114063,1159115965,145.24398029858185,14.171771297121616,117.30419701588772,31.77985767957784,Rota Int'l,Hefei-Luogang,72,68,67,139,1397715000.0,Asia,China,CHN,14342903
1159114081,1159115965,73.40849647643748,61.340167219448126,117.30419701588772,31.77985767957784,Surgut,Hefei-Luogang,50,68,85,139,1397715000.0,Asia,China,CHN,14342903
1159114099,1159115965,78.7089578747476,10.76035713065535,117.30419701588772,31.77985767957784,Tiruchirappalli,Hefei-Luogang,42,68,81,139,1397715000.0,Asia,China,CHN,14342903
1159114117,1159115965,63.027933351918136,25.988794590011004,117.30419701588772,31.77985767957784,Turbat Int'l,Hefei-Luogang,4,68,35,139,1397715000.0,Asia,China,CHN,14342903
1159114135,1159115965,66.94873114809494,30.249043186181034,117.30419701588772,31.77985767957784,Quetta Int'l,Hefei-Luogang,73,68,42,139,1397715000.0,Asia,China,CHN,14342903
1159114153,1159115965,60.90070856491495,29.475294195657344,117.30419701588772,31.77985767957784,Zahedan Int'l,Hefei-Luogang,20,68,77,139,1397715000.0,Asia,China,CHN,14342903
1159114171,1159115965,112.71141861725775,-7.929980028405668,117.30419701588772,31.77985767957784,Abdul Rachman Saleh,Hefei-Luogang,52,68,2,139,1397715000.0,Asia,China,CHN,14342903
1159114187,1159115965,83.55045321240377,53.3633850813046,117.30419701588772,31.77985767957784,Barnaul,Hefei-Luogang,40,68,92,139,1397715000.0,Asia,China,CHN,14342903
1159114195,1159115965,75.75848284560045,31.43294223977149,117.30419701588772,31.77985767957784,Adampur,Hefei-Luogang,50,68,90,139,1397715000.0,Asia,China,CHN,14342903
1159114211,1159115965,79.45200268765704,28.421808716114356,117.30419701588772,31.77985767957784,Bareilly,Hefei-Luogang,30,68,87,139,1397715000.0,Asia,China,CHN,14342903
1159114231,1159115965,73.03204983920023,33.56141462788605,117.30419701588772,31.77985767957784,Dhamial,Hefei-Luogang,73,68,10,139,1397715000.0,Asia,China,CHN,14342903
1159114253,1159115965,127.49591612468085,36.72202277666726,117.30419701588772,31.77985767957784,Cheongju Int'l,Hefei-Luogang,35,68,30,139,1397715000.0,Asia,China,CHN,14342903
1159114271,1159115965,126.81083948122644,35.14000513901977,117.30419701588772,31.77985767957784,Gwangju,Hefei-Luogang,96,68,84,139,1397715000.0,Asia,China,CHN,14342903
1159114289,1159115965,128.63753769993312,35.89992779690866,117.30419701588772,31.77985767957784,Daegu Int'l,Hefei-Luogang,35,68,69,139,1397715000.0,Asia,China,CHN,14342903
1159114319,1159115965,129.35573104752825,35.59289575271069,117.30419701588772,31.77985767957784,Ulsan,Hefei-Luogang,30,68,30,139,1397715000.0,Asia,China,CHN,14342903
1159114325,1159115965,105.17606041916142,-5.242566777131995,117.30419701588772,31.77985767957784,Radin Inten II,Hefei-Luogang,27,68,9,139,1397715000.0,Asia,China,CHN,14342903
1159114341,1159115965,81.73172714621872,25.443522027820965,117.30419701588772,31.77985767957784,Allahabad,Hefei-Luogang,32,68,16,139,1397715000.0,Asia,China,CHN,14342903
1159114359,1159115965,61.51225897402009,55.29779194960553,117.30419701588772,31.77985767957784,Chelyabinsk,Hefei-Luogang,55,68,79,139,1397715000.0,Asia,China,CHN,14342903
1159114373,1159115965,120.20973331809326,22.950667918346994,117.30419701588772,31.77985767957784,Tainan,Hefei-Luogang,98,68,44,139,1397715000.0,Asia,China,CHN,14342903
1159114393,1159115965,120.63070354758395,24.26665555671146,117.30419701588772,31.77985767957784,Taichung,Hefei-Luogang,4,68,28,139,1397715000.0,Asia,China,CHN,14342903
1159114411,1159115965,4.433844349628765,51.94913018993815,117.30419701588772,31.77985767957784,Rotterdam The Hague,Hefei-Luogang,91,68,60,139,1397715000.0,Asia,China,CHN,14342903
1159114431,1159115965,39.22544964479734,51.81261712683441,117.30419701588772,31.77985767957784,Voronezh-Chertovitskoye,Hefei-Luogang,72,68,63,139,1397715000.0,Asia,China,CHN,14342903
1159114447,1159115965,-2.858620657849379,53.336375105442215,117.30419701588772,31.77985767957784,Liverpool John Lennon,Hefei-Luogang,48,68,78,139,1397715000.0,Asia,China,CHN,14342903
1159114465,1159115965,83.2235216387465,17.7279577384364,117.30419701588772,31.77985767957784,Vishakapatnam,Hefei-Luogang,80,68,63,139,1397715000.0,Asia,China,CHN,14342903
1159114481,1159115965,119.54569134215063,-5.058936894557788,117.30419701588772,31.77985767957784,Sultan Hasanuddin Int'l,Hefei-Luogang,86,68,5,139,1397715000.0,Asia,China,CHN,14342903
1159114497,1159115965,-173.96809394415877,-18.586005855065373,117.30419701588772,31.77985767957784,Vava'u Int'l,Hefei-Luogang,36,68,54,139,1397715000.0,Asia,China,CHN,14342903
1159114519,1159115965,-1.71034578407216,55.037084860801954,117.30419701588772,31.77985767957784,Newcastle Int'l,Hefei-Luogang,70,68,8,139,1397715000.0,Asia,China,CHN,14342903
1159114531,1159115965,-86.8514685020011,15.74515966591258,117.30419701588772,31.77985767957784,Goloson Int'l,Hefei-Luogang,13,68,11,139,1397715000.0,Asia,China,CHN,14342903
1159114549,1159115965,39.69913595604174,24.54423396056608,117.30419701588772,31.77985767957784,Madinah Int'l,Hefei-Luogang,98,68,46,139,1397715000.0,Asia,China,CHN,14342903
1159114567,1159115965,-74.02873829848139,45.68322509792671,117.30419701588772,31.77985767957784,Mirabel Int'l,Hefei-Luogang,49,68,86,139,1397715000.0,Asia,China,CHN,14342903
1159114587,1159115965,21.09744639862514,55.971342623535804,117.30419701588772,31.77985767957784,Palanga Int'l,Hefei-Luogang,44,68,95,139,1397715000.0,Asia,China,CHN,14342903
1159114607,1159115965,75.80101041926682,26.821179810060464,117.30419701588772,31.77985767957784,Jaipur Int'l,Hefei-Luogang,33,68,82,139,1397715000.0,Asia,China,CHN,14342903
1159114623,1159115965,86.17246623637757,22.815414511024233,117.30419701588772,31.77985767957784,Sonari,Hefei-Luogang,67,68,53,139,1397715000.0,Asia,China,CHN,14342903
1159114643,1159115965,29.54492,40.255539500747304,117.30419701588772,31.77985767957784,Yenisehir,Hefei-Luogang,15,68,29,139,1397715000.0,Asia,China,CHN,14342903
1159114663,1159115965,35.29696142683381,36.9852090641795,117.30419701588772,31.77985767957784,Şakirpaşa,Hefei-Luogang,23,68,19,139,1397715000.0,Asia,China,CHN,14342903
1159114685,1159115965,-152.4856385152345,57.74859210704827,117.30419701588772,31.77985767957784,Kodiak,Hefei-Luogang,13,68,63,139,1397715000.0,Asia,China,CHN,14342903
1159114695,1159115965,-101.70535277269678,35.218403191939814,117.30419701588772,31.77985767957784,Amarillo Int'l,Hefei-Luogang,11,68,76,139,1397715000.0,Asia,China,CHN,14342903
1159114713,1159115965,133.902918,-23.801968,117.30419701588772,31.77985767957784,Alice Springs,Hefei-Luogang,90,68,44,139,1397715000.0,Asia,China,CHN,14342903
1159114737,1159115965,74.80715597198244,31.706822025888847,117.30419701588772,31.77985767957784,Raja Sansi Int'l,Hefei-Luogang,67,68,47,139,1397715000.0,Asia,China,CHN,14342903
1159114753,1159115965,85.81688995444293,20.252665975473413,117.30419701588772,31.77985767957784,Biju Patnaik,Hefei-Luogang,93,68,41,139,1397715000.0,Asia,China,CHN,14342903
1159114773,1159115965,-161.8389869594397,60.77873798340883,117.30419701588772,31.77985767957784,Bethel,Hefei-Luogang,15,68,5,139,1397715000.0,Asia,China,CHN,14342903
1159114791,1159115965,-73.18092077253607,7.127709154026846,117.30419701588772,31.77985767957784,Palonegro,Hefei-Luogang,85,68,18,139,1397715000.0,Asia,China,CHN,14342903
1159114807,1159115965,-86.75237736154624,33.56186728280577,117.30419701588772,31.77985767957784,Birmingham Int'l,Hefei-Luogang,85,68,63,139,1397715000.0,Asia,China,CHN,14342903
1159114825,1159115965,141.47040730309726,-31.998996737463017,117.30419701588772,31.77985767957784,Broken Hill,Hefei-Luogang,20,68,80,139,1397715000.0,Asia,China,CHN,14342903
1159114843,1159115965,-108.53692938812462,45.803685571527836,117.30419701588772,31.77985767957784,Logan Int'l,Hefei-Luogang,22,68,5,139,1397715000.0,Asia,China,CHN,14342903
1159114861,1159115965,-100.75747130371745,46.77510666616138,117.30419701588772,31.77985767957784,Bismarck Muni.,Hefei-Luogang,72,68,55,139,1397715000.0,Asia,China,CHN,14342903
1159114875,1159115965,-101.47875338246688,20.98588712119381,117.30419701588772,31.77985767957784,Del Bajio Int'l,Hefei-Luogang,78,68,42,139,1397715000.0,Asia,China,CHN,14342903
1159114893,1159115965,5.6036825600670035,6.317166892078184,117.30419701588772,31.77985767957784,Benin,Hefei-Luogang,66,68,30,139,1397715000.0,Asia,China,CHN,14342903
1159114899,1159115965,27.51640936629526,42.56708354877019,117.30419701588772,31.77985767957784,Bourgas,Hefei-Luogang,94,68,97,139,1397715000.0,Asia,China,CHN,14342903
1159114933,1159115965,8.7858617703132,53.052287104156015,117.30419701588772,31.77985767957784,Bremen,Hefei-Luogang,99,68,6,139,1397715000.0,Asia,China,CHN,14342903
1159114957,1159115965,-69.356102,10.0453,117.30419701588772,31.77985767957784,Jacinto Lara Int'l,Hefei-Luogang,22,68,80,139,1397715000.0,Asia,China,CHN,14342903
1159114971,1159115965,-97.43176534023202,25.906274354534673,117.30419701588772,31.77985767957784,Brownsville-South Padre Island Int'l,Hefei-Luogang,66,68,59,139,1397715000.0,Asia,China,CHN,14342903
1159114989,1159115965,-2.7108646913430845,51.38629341891484,117.30419701588772,31.77985767957784,Bristol Int'l,Hefei-Luogang,81,68,65,139,1397715000.0,Asia,China,CHN,14342903
1159115003,1159115965,-91.15675440481048,30.532613804058556,117.30419701588772,31.77985767957784,Baton Rouge Metro,Hefei-Luogang,13,68,3,139,1397715000.0,Asia,China,CHN,14342903
1159115025,1159115965,17.19998500222079,48.16983790625349,117.30419701588772,31.77985767957784,Bratislava-M.R. Štefánik,Hefei-Luogang,78,68,74,139,1397715000.0,Asia,China,CHN,14342903
1159115045,1159115965,-73.15507877906677,44.469206604073214,117.30419701588772,31.77985767957784,Burlington Int'l,Hefei-Luogang,28,68,96,139,1397715000.0,Asia,China,CHN,14342903
1159115063,1159115965,-81.10933524293772,33.934205458427535,117.30419701588772,31.77985767957784,Columbia Metro,Hefei-Luogang,8,68,89,139,1397715000.0,Asia,China,CHN,14342903
1159115083,1159115965,75.95099306305104,11.1395520526064,117.30419701588772,31.77985767957784,Calicut Int'l,Hefei-Luogang,98,68,27,139,1397715000.0,Asia,China,CHN,14342903
1159115105,1159115965,96.82874721442073,-12.185158595329305,117.30419701588772,31.77985767957784,Cocos (Keeling) Islands,Hefei-Luogang,17,68,7,139,1397715000.0,Asia,China,CHN,14342903
1159115125,1159115965,19.914756164166214,39.60675545052586,117.30419701588772,31.77985767957784,Corfu Int'l (Ioannis Kapodistrias),Hefei-Luogang,80,68,12,139,1397715000.0,Asia,China,CHN,14342903
1159115151,1159115965,125.69045681299836,43.99301147957697,117.30419701588772,31.77985767957784,Changchun Longjia Int'l,Hefei-Luogang,88,68,63,139,1397715000.0,Asia,China,CHN,14342903
1159115179,1159115965,-80.03693374382624,32.884530156296464,117.30419701588772,31.77985767957784,Charleston Int'l,Hefei-Luogang,59,68,81,139,1397715000.0,Asia,China,CHN,14342903
1159115195,1159115965,77.03889377226204,11.030141512598268,117.30419701588772,31.77985767957784,Coimbatore,Hefei-Luogang,73,68,50,139,1397715000.0,Asia,China,CHN,14342903
1159115215,1159115965,23.68698126804856,46.78266263402428,117.30419701588772,31.77985767957784,Someseni,Hefei-Luogang,70,68,16,139,1397715000.0,Asia,China,CHN,14342903
1159115239,1159115965,-77.84510399351666,21.424703728196057,117.30419701588772,31.77985767957784,Ignacio Agramonte,Hefei-Luogang,53,68,24,139,1397715000.0,Asia,China,CHN,14342903
1159115255,1159115965,-106.46444480969178,42.89719004830057,117.30419701588772,31.77985767957784,Casper/Natrona County Int'l,Hefei-Luogang,54,68,12,139,1397715000.0,Asia,China,CHN,14342903
1159115281,1159115965,120.55077022391397,15.187642242388833,117.30419701588772,31.77985767957784,Clark Int'l,Hefei-Luogang,35,68,85,139,1397715000.0,Asia,China,CHN,14342903
1159115293,1159115965,-81.5964164667526,38.37059143728646,117.30419701588772,31.77985767957784,Yeager,Hefei-Luogang,37,68,26,139,1397715000.0,Asia,China,CHN,14342903
1159115313,1159115965,15.067460500705343,37.470072800341015,117.30419701588772,31.77985767957784,Catania Fontanarossa,Hefei-Luogang,20,68,60,139,1397715000.0,Asia,China,CHN,14342903
1159115333,1159115965,-88.3242600415365,18.506434233376005,117.30419701588772,31.77985767957784,Chetumal Int'l,Hefei-Luogang,37,68,59,139,1397715000.0,Asia,China,CHN,14342903
1159115353,1159115965,-3.339568764291176,51.39862209110174,117.30419701588772,31.77985767957784,Cardiff,Hefei-Luogang,83,68,87,139,1397715000.0,Asia,China,CHN,14342903
1159115383,1159115965,-79.87946163800297,19.68986539628435,117.30419701588772,31.77985767957784,Gerrard Smith,Hefei-Luogang,11,68,78,139,1397715000.0,Asia,China,CHN,14342903
1159115401,1159115965,-86.93040640704362,20.51155437716472,117.30419701588772,31.77985767957784,Cozumel Int'l,Hefei-Luogang,68,68,69,139,1397715000.0,Asia,China,CHN,14342903
1159115417,1159115965,-84.22045942381024,39.8990402865362,117.30419701588772,31.77985767957784,James M. Cox Dayton Int'l,Hefei-Luogang,13,68,18,139,1397715000.0,Asia,China,CHN,14342903
1159115439,1159115965,148.569717,-32.218681,117.30419701588772,31.77985767957784,Dubbo,Hefei-Luogang,94,68,27,139,1397715000.0,Asia,China,CHN,14342903
1159115459,1159115965,-77.04333739256312,38.853716201212265,117.30419701588772,31.77985767957784,Washington Nat'l,Hefei-Luogang,35,68,59,139,1397715000.0,Asia,China,CHN,14342903
1159115479,1159115965,-104.53384602496385,24.12619483261825,117.30419701588772,31.77985767957784,Durango Int'l,Hefei-Luogang,93,68,24,139,1397715000.0,Asia,China,CHN,14342903
1159115501,1159115965,35.09390602249747,48.36757180211169,117.30419701588772,31.77985767957784,Voloskoye,Hefei-Luogang,53,68,86,139,1397715000.0,Asia,China,CHN,14342903
1159115513,1159115965,37.744808557210334,48.06916712855819,117.30419701588772,31.77985767957784,Donetsk,Hefei-Luogang,76,68,3,139,1397715000.0,Asia,China,CHN,14342903
1159115539,1159115965,-56.49926362137442,-33.35910844755007,117.30419701588772,31.77985767957784,Santa Bernardina Int'l,Hefei-Luogang,7,68,10,139,1397715000.0,Asia,China,CHN,14342903
1159115559,1159115965,-3.3642846851355452,55.9485540113639,117.30419701588772,31.77985767957784,Edinburgh Int'l,Hefei-Luogang,7,68,65,139,1397715000.0,Asia,China,CHN,14342903
1159115573,1159115965,-64.53715143657945,18.444361855798306,117.30419701588772,31.77985767957784,Terrance B. Lettsome Int'l,Hefei-Luogang,88,68,21,139,1397715000.0,Asia,China,CHN,14342903
1159115593,1159115965,-115.78647923224912,40.82760588152249,117.30419701588772,31.77985767957784,Elko Reg.,Hefei-Luogang,84,68,4,139,1397715000.0,Asia,China,CHN,14342903
1159115613,1159115965,-116.59572440041782,31.797713976056865,117.30419701588772,31.77985767957784,Ensenada,Hefei-Luogang,49,68,1,139,1397715000.0,Asia,China,CHN,14342903
1159115633,1159115965,-7.2708,62.0625,117.30419701588772,31.77985767957784,Vágar,Hefei-Luogang,94,68,1,139,1397715000.0,Asia,China,CHN,14342903
1159115653,1159115965,-96.8254561269675,46.919817881132275,117.30419701588772,31.77985767957784,Hector Int'l,Hefei-Luogang,55,68,81,139,1397715000.0,Asia,China,CHN,14342903
1159115671,1159115965,-119.72000132357581,36.76981283739594,117.30419701588772,31.77985767957784,Fresno Yosemite Int'l,Hefei-Luogang,89,68,88,139,1397715000.0,Asia,China,CHN,14342903
1159115693,1159115965,-111.6746561716751,35.13891167579759,117.30419701588772,31.77985767957784,Flagstaff Pulliam,Hefei-Luogang,51,68,9,139,1397715000.0,Asia,China,CHN,14342903
1159115711,1159115965,-89.87784042265082,16.914974164222567,117.30419701588772,31.77985767957784,Mundo Maya Int'l,Hefei-Luogang,84,68,28,139,1397715000.0,Asia,China,CHN,14342903
1159115731,1159115965,-96.73138310175408,43.58019349727632,117.30419701588772,31.77985767957784,Sioux Falls Reg.,Hefei-Luogang,48,68,24,139,1397715000.0,Asia,China,CHN,14342903
1159115761,1159115965,-117.53683662858516,47.62547812783678,117.30419701588772,31.77985767957784,Spokane Int'l,Hefei-Luogang,7,68,10,139,1397715000.0,Asia,China,CHN,14342903
1159115775,1159115965,-75.87261308530395,23.56388290692585,117.30419701588772,31.77985767957784,Exuma Int'l,Hefei-Luogang,58,68,77,139,1397715000.0,Asia,China,CHN,14342903
1159115799,1159115965,-5.346771800333878,36.15127475041734,117.30419701588772,31.77985767957784,Gibraltar,Hefei-Luogang,37,68,81,139,1397715000.0,Asia,China,CHN,14342903
1159115827,1159115965,-85.52957320727401,42.88477760209079,117.30419701588772,31.77985767957784,Gerald R. Ford Int'l,Hefei-Luogang,45,68,16,139,1397715000.0,Asia,China,CHN,14342903
1159115847,1159115965,-79.93648675774836,36.105378199893245,117.30419701588772,31.77985767957784,Triad Int'l,Hefei-Luogang,26,68,56,139,1397715000.0,Asia,China,CHN,14342903
1159115875,1159115965,-111.35668472784,47.482270729263035,117.30419701588772,31.77985767957784,Great Falls Int'l,Hefei-Luogang,81,68,58,139,1397715000.0,Asia,China,CHN,14342903
1159115899,1159115965,37.473803252189995,36.945363344687536,117.30419701588772,31.77985767957784,Gaziantep Oğuzeli Int'l,Hefei-Luogang,17,68,43,139,1397715000.0,Asia,China,CHN,14342903
1159115911,1159115965,75.08631556802813,15.359183338622918,117.30419701588772,31.77985767957784,Hubli,Hefei-Luogang,14,68,17,139,1397715000.0,Asia,China,CHN,14342903
1159115937,1159115965,100.39375127467132,6.93634231940664,117.30419701588772,31.77985767957784,Hat Yai Int'l,Hefei-Luogang,17,68,72,139,1397715000.0,Asia,China,CHN,14342903
1159113785,1159117549,75.95707224036518,30.850359856170176,112.62589153931525,37.754511779151215,Sahnewal,Taiyuan Wusu Int'l,58,22,23,139,1397715000.0,Asia,China,CHN,14342903
1159113803,1159117549,75.93305977107549,17.625415183635024,112.62589153931525,37.754511779151215,Solapur,Taiyuan Wusu Int'l,9,22,3,139,1397715000.0,Asia,China,CHN,14342903
